
# Surface 0 of 1 surfaces

# Curve title: "f(x,y)"

# Contour 0, label:        0
-0.39394 -1.05861 0.00000 
-0.39869 -1.06413 0.00000 
-0.40916 -1.07615 0.00000 
-0.41974 -1.08818 0.00000 
-0.43044 -1.10020 0.00000 
-0.44126 -1.11222 0.00000 
-0.45219 -1.12425 0.00000 
-0.45455 -1.12681 0.00000 
-0.46387 -1.13627 0.00000 
-0.47585 -1.14830 0.00000 
-0.48795 -1.16032 0.00000 
-0.50018 -1.17234 0.00000 
-0.51253 -1.18437 0.00000 
-0.51515 -1.18689 0.00000 
-0.52589 -1.19639 0.00000 
-0.53961 -1.20842 0.00000 
-0.55348 -1.22044 0.00000 
-0.56748 -1.23246 0.00000 
-0.57576 -1.23951 0.00000 
-0.58226 -1.24449 0.00000 
-0.59811 -1.25651 0.00000 
-0.61412 -1.26854 0.00000 
-0.63027 -1.28056 0.00000 
-0.63636 -1.28505 0.00000 
-0.64800 -1.29259 0.00000 
-0.66675 -1.30461 0.00000 
-0.68567 -1.31663 0.00000 
-0.69697 -1.32375 0.00000 
-0.70616 -1.32866 0.00000 
-0.72889 -1.34068 0.00000 
-0.75182 -1.35271 0.00000 
-0.75758 -1.35570 0.00000 
-0.77917 -1.36473 0.00000 
-0.80817 -1.37675 0.00000 
-0.81818 -1.38087 0.00000 
-0.84423 -1.38878 0.00000 
-0.87879 -1.39917 0.00000 
-0.88753 -1.40080 0.00000 
-0.93939 -1.41038 0.00000 
-0.97797 -1.41283 0.00000 
-1.00000 -1.41421 0.00000 

# Contour 1, label: 
-0.00059 0.04208 0.00000 
-0.00030 0.03006 0.00000 
-0.00011 0.01804 0.00000 
-0.00001 0.00601 0.00000 
-0.00001 -0.00601 0.00000 
-0.00011 -0.01804 0.00000 
-0.00030 -0.03006 0.00000 
-0.00059 -0.04208 0.00000 
-0.00098 -0.05411 0.00000 
-0.00146 -0.06613 0.00000 
-0.00204 -0.07816 0.00000 
-0.00271 -0.09018 0.00000 
-0.00348 -0.10220 0.00000 
-0.00435 -0.11423 0.00000 
-0.00531 -0.12625 0.00000 
-0.00638 -0.13828 0.00000 
-0.00753 -0.15030 0.00000 
-0.00879 -0.16232 0.00000 
-0.01014 -0.17435 0.00000 
-0.01158 -0.18637 0.00000 
-0.01312 -0.19840 0.00000 
-0.01476 -0.21042 0.00000 
-0.01650 -0.22244 0.00000 
-0.01833 -0.23447 0.00000 
-0.02026 -0.24649 0.00000 
-0.02228 -0.25852 0.00000 
-0.02440 -0.27054 0.00000 
-0.02662 -0.28257 0.00000 
-0.02894 -0.29459 0.00000 
-0.03030 -0.30141 0.00000 
-0.03135 -0.30661 0.00000 
-0.03387 -0.31864 0.00000 
-0.03648 -0.33066 0.00000 
-0.03919 -0.34269 0.00000 
-0.04200 -0.35471 0.00000 
-0.04490 -0.36673 0.00000 
-0.04790 -0.37876 0.00000 
-0.05100 -0.39078 0.00000 
-0.05419 -0.40281 0.00000 
-0.05748 -0.41483 0.00000 
-0.06087 -0.42685 0.00000 
-0.06435 -0.43888 0.00000 
-0.06793 -0.45090 0.00000 
-0.07161 -0.46293 0.00000 
-0.07538 -0.47495 0.00000 
-0.07925 -0.48697 0.00000 
-0.08322 -0.49900 0.00000 
-0.08728 -0.51102 0.00000 
-0.09091 -0.52150 0.00000 
-0.09145 -0.52305 0.00000 
-0.09576 -0.53507 0.00000 
-0.10016 -0.54709 0.00000 
-0.10466 -0.55912 0.00000 
-0.10926 -0.57114 0.00000 
-0.11396 -0.58317 0.00000 
-0.11875 -0.59519 0.00000 
-0.12364 -0.60721 0.00000 
-0.12864 -0.61924 0.00000 
-0.13372 -0.63126 0.00000 
-0.13891 -0.64329 0.00000 
-0.14419 -0.65531 0.00000 
-0.14958 -0.66733 0.00000 
-0.15152 -0.67159 0.00000 
-0.15512 -0.67936 0.00000 
-0.16081 -0.69138 0.00000 
-0.16659 -0.70341 0.00000 
-0.17247 -0.71543 0.00000 
-0.17846 -0.72745 0.00000 
-0.18454 -0.73948 0.00000 
-0.19072 -0.75150 0.00000 
-0.19700 -0.76353 0.00000 
-0.20338 -0.77555 0.00000 
-0.20986 -0.78758 0.00000 
-0.21212 -0.79170 0.00000 
-0.21656 -0.79960 0.00000 
-0.22343 -0.81162 0.00000 
-0.23039 -0.82365 0.00000 
-0.23746 -0.83567 0.00000 
-0.24463 -0.84770 0.00000 
-0.25190 -0.85972 0.00000 
